attack,level,dt_level,mal_nodes,method,polluted_acc_m,polluted_acc_s,polluted_f1_m,polluted_f1_s,clean_acc_m,clean_acc_s,clean_f1_m,clean_f1_s,w_mal_m,w_mal_s,count
dt_logit_scale,,D0,5,weighted,0.8035423159599304,0.005231877709638551,0.774717318892189,0.013962622629089151,0.805555542310079,0.00518026378174781,0.7744387992067568,0.01782916526098194,0.07373078223400914,0.009370373357210669,3
