attack,level,dt_level,mal_nodes,method,polluted_acc_m,polluted_acc_s,polluted_f1_m,polluted_f1_s,clean_acc_m,clean_acc_s,clean_f1_m,clean_f1_s,w_mal_m,w_mal_s,count
label_flip,L1,D0,0,weighted,0.6490328311920166,0.0,0.5131428349282758,0.0,0.6583613157272339,0.0,0.5250699639495169,0.0,0.0,0.0,1
label_flip,L1,D0,0,weighted,0.6490328311920166,0.0,0.5131428349282758,0.0,0.6583613157272339,0.0,0.5250699639495169,0.0,0.0,0.0,1
label_flip,L1,D0,0,weighted,0.6490328311920166,0.0,0.5131428349282758,0.0,0.6583613157272339,0.0,0.5250699639495169,0.0,0.0,0.0,1
label_flip,L1,D0,0,weighted,0.6490328311920166,0.0,0.5131428349282758,0.0,0.6583613157272339,0.0,0.5250699639495169,0.0,0.0,0.0,1
label_flip,L1,D0,0,weighted,0.6490328311920166,0.0,0.5131428349282758,0.0,0.6583613157272339,0.0,0.5250699639495169,0.0,0.0,0.0,1
label_flip,L1,D0,0,weighted,0.6490328311920166,0.0,0.5131428349282758,0.0,0.6583613157272339,0.0,0.5250699639495169,0.0,0.0,0.0,1
