attack_mode,attack,level,dt_level,mal_nodes,method,seed,round,tau_gate,lambda_m,ref_size,audit_size,S_DT,S_DT_ratio,num_masked,num_valid,valid_ratio,fallback_flag,fallback_method,skip_semantic,W_mal,benign_pass_rate,malicious_pass_rate,benign_admitted_weight_mass,uses_dt,method_detail,exp_group,w_mal
label_flip,label_flip,L1,D0,3,weighted,0,13,0.6,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.05110018015926174,1.0,0.0,0.9488998198407385,False,weighted,tau,0.05110018015926174
label_flip,label_flip,L1,D0,3,weighted,0,14,0.6,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.047687139778345065,1.0,0.0,0.952312860221655,False,weighted,tau,0.047687139778345065
label_flip,label_flip,L1,D0,3,weighted,0,15,0.6,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.0458104900045007,1.0,0.0,0.9541895099954993,False,weighted,tau,0.0458104900045007
label_flip,label_flip,L1,D0,3,weighted,1,1,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.04682725876274225,0.0,0.0,0.9531727412372578,False,weighted,tau,0.04682725876274225
label_flip,label_flip,L1,D0,3,weighted,1,2,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.06512239809084638,0.0,0.0,0.9348776019091537,False,weighted,tau,0.06512239809084638
label_flip,label_flip,L1,D0,3,weighted,1,3,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.08153585372568828,0.0,0.0,0.9184641462743117,False,weighted,tau,0.08153585372568828
label_flip,label_flip,L1,D0,3,weighted,1,4,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.10074326328612716,0.0,0.0,0.8992567367138729,False,weighted,tau,0.10074326328612716
label_flip,label_flip,L1,D0,3,weighted,1,5,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.18407354111293425,0.0,0.0,0.8159264588870657,False,weighted,tau,0.18407354111293425
label_flip,label_flip,L1,D0,3,weighted,1,6,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.14315978975038796,0.0,0.0,0.8568402102496122,False,weighted,tau,0.14315978975038796
label_flip,label_flip,L1,D0,3,weighted,1,7,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.16723474342433106,0.0,0.0,0.8327652565756689,False,weighted,tau,0.16723474342433106
label_flip,label_flip,L1,D0,3,weighted,1,8,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.188495972073458,0.0,0.0,0.811504027926542,False,weighted,tau,0.188495972073458
label_flip,label_flip,L1,D0,3,weighted,1,9,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.12787669697559417,0.0,0.0,0.8721233030244059,False,weighted,tau,0.12787669697559417
label_flip,label_flip,L1,D0,3,weighted,1,10,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.06082101211178606,0.8571428571428571,0.0,0.9391789878882139,False,weighted,tau,0.06082101211178606
label_flip,label_flip,L1,D0,3,weighted,1,11,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.0645811519562005,1.0,0.0,0.9354188480437995,False,weighted,tau,0.0645811519562005
label_flip,label_flip,L1,D0,3,weighted,1,12,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.05372988891763804,1.0,0.0,0.946270111082362,False,weighted,tau,0.05372988891763804
label_flip,label_flip,L1,D0,3,weighted,1,13,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.07918451431003658,1.0,0.0,0.9208154856899633,False,weighted,tau,0.07918451431003658
label_flip,label_flip,L1,D0,3,weighted,1,14,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.05210957709585408,1.0,0.0,0.9478904229041458,False,weighted,tau,0.05210957709585408
label_flip,label_flip,L1,D0,3,weighted,1,15,0.6,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.0720974990475742,1.0,0.6666666666666666,0.927902500952426,False,weighted,tau,0.0720974990475742
label_flip,label_flip,L1,D0,3,weighted,2,1,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.03544797733084965,0.0,0.0,0.9645520226691502,False,weighted,tau,0.03544797733084965
label_flip,label_flip,L1,D0,3,weighted,2,2,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.06878445049795351,0.0,0.0,0.9312155495020464,False,weighted,tau,0.06878445049795351
label_flip,label_flip,L1,D0,3,weighted,2,3,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.10034237263601863,0.0,0.0,0.8996576273639814,False,weighted,tau,0.10034237263601863
label_flip,label_flip,L1,D0,3,weighted,2,4,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.09370021367955993,0.0,0.0,0.90629978632044,False,weighted,tau,0.09370021367955993
label_flip,label_flip,L1,D0,3,weighted,2,5,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.06804923888285193,0.0,0.0,0.931950761117148,False,weighted,tau,0.06804923888285193
label_flip,label_flip,L1,D0,3,weighted,2,6,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.07224495705048743,0.0,0.0,0.9277550429495125,False,weighted,tau,0.07224495705048743
label_flip,label_flip,L1,D0,3,weighted,2,7,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.06713415493162313,1.0,0.0,0.9328658450683769,False,weighted,tau,0.06713415493162313
label_flip,label_flip,L1,D0,3,weighted,2,8,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.06607213995626146,1.0,0.0,0.9339278600437385,False,weighted,tau,0.06607213995626146
label_flip,label_flip,L1,D0,3,weighted,2,9,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.0441497233619977,1.0,0.0,0.9558502766380023,False,weighted,tau,0.0441497233619977
label_flip,label_flip,L1,D0,3,weighted,2,10,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.046925376854310204,1.0,0.0,0.9530746231456897,False,weighted,tau,0.046925376854310204
label_flip,label_flip,L1,D0,3,weighted,2,11,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.0313309033542579,1.0,0.0,0.9686690966457422,False,weighted,tau,0.0313309033542579
label_flip,label_flip,L1,D0,3,weighted,2,12,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.05140277305971306,1.0,0.0,0.9485972269402871,False,weighted,tau,0.05140277305971306
label_flip,label_flip,L1,D0,3,weighted,2,13,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.03092322921554896,1.0,0.3333333333333333,0.9690767707844511,False,weighted,tau,0.03092322921554896
label_flip,label_flip,L1,D0,3,weighted,2,14,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.08973297831614681,1.0,1.0,0.9102670216838532,False,weighted,tau,0.08973297831614681
label_flip,label_flip,L1,D0,3,weighted,2,15,0.6,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.026125803376274313,1.0,0.3333333333333333,0.9738741966237258,False,weighted,tau,0.026125803376274313
label_flip,label_flip,L1,D0,3,weighted,3,1,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.10751471890741797,0.0,0.0,0.8924852810925821,False,weighted,tau,0.10751471890741797
label_flip,label_flip,L1,D0,3,weighted,3,2,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.09052300298884035,0.0,0.0,0.9094769970111597,False,weighted,tau,0.09052300298884035
label_flip,label_flip,L1,D0,3,weighted,3,3,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.0900820707070259,0.0,0.0,0.9099179292929741,False,weighted,tau,0.0900820707070259
label_flip,label_flip,L1,D0,3,weighted,3,4,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.07633379132341499,0.0,0.0,0.923666208676585,False,weighted,tau,0.07633379132341499
label_flip,label_flip,L1,D0,3,weighted,3,5,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.06966749150077535,0.0,0.0,0.9303325084992247,False,weighted,tau,0.06966749150077535
label_flip,label_flip,L1,D0,3,weighted,3,6,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.07458761912217782,0.0,0.0,0.9254123808778222,False,weighted,tau,0.07458761912217782
label_flip,label_flip,L1,D0,3,weighted,3,7,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.0687513598224215,0.0,0.0,0.9312486401775785,False,weighted,tau,0.0687513598224215
label_flip,label_flip,L1,D0,3,weighted,3,8,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.07735853519059352,0.0,0.0,0.9226414648094065,False,weighted,tau,0.07735853519059352
label_flip,label_flip,L1,D0,3,weighted,3,9,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.07191797069070625,0.42857142857142855,0.0,0.9280820293092937,False,weighted,tau,0.07191797069070625
label_flip,label_flip,L1,D0,3,weighted,3,10,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.04881616845138279,1.0,0.0,0.9511838315486171,False,weighted,tau,0.04881616845138279
label_flip,label_flip,L1,D0,3,weighted,3,11,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.06666940223446936,1.0,0.0,0.9333305977655307,False,weighted,tau,0.06666940223446936
label_flip,label_flip,L1,D0,3,weighted,3,12,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.04330496934993466,1.0,0.0,0.9566950306500652,False,weighted,tau,0.04330496934993466
label_flip,label_flip,L1,D0,3,weighted,3,13,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.04038037439334587,1.0,0.0,0.9596196256066541,False,weighted,tau,0.04038037439334587
label_flip,label_flip,L1,D0,3,weighted,3,14,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.04033656292933444,1.0,0.0,0.9596634370706656,False,weighted,tau,0.04033656292933444
label_flip,label_flip,L1,D0,3,weighted,3,15,0.6,0.0,128,0,82.65809631347656,0.6457663774490356,45,83,0.6484375,0,none,0,0.04207033051429559,1.0,0.3333333333333333,0.9579296694857043,False,weighted,tau,0.04207033051429559
label_flip,label_flip,L1,D0,3,weighted,4,1,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.11343153867889547,0.0,0.0,0.8865684613211046,False,weighted,tau,0.11343153867889547
label_flip,label_flip,L1,D0,3,weighted,4,2,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.2078133147076703,0.0,0.0,0.7921866852923297,False,weighted,tau,0.2078133147076703
label_flip,label_flip,L1,D0,3,weighted,4,3,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.22113514025276565,0.0,0.0,0.7788648597472344,False,weighted,tau,0.22113514025276565
label_flip,label_flip,L1,D0,3,weighted,4,4,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.11443743819128414,0.0,0.0,0.8855625618087157,False,weighted,tau,0.11443743819128414
label_flip,label_flip,L1,D0,3,weighted,4,5,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.09528704243295068,0.0,0.0,0.9047129575670493,False,weighted,tau,0.09528704243295068
label_flip,label_flip,L1,D0,3,weighted,4,6,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.07344000478222668,0.0,0.0,0.9265599952177733,False,weighted,tau,0.07344000478222668
label_flip,label_flip,L1,D0,3,weighted,4,7,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.05548311817954194,0.0,0.0,0.944516881820458,False,weighted,tau,0.05548311817954194
label_flip,label_flip,L1,D0,3,weighted,4,8,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.05294819966147425,0.0,0.0,0.9470518003385258,False,weighted,tau,0.05294819966147425
label_flip,label_flip,L1,D0,3,weighted,4,9,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.04170864528577033,0.0,0.0,0.9582913547142295,False,weighted,tau,0.04170864528577033
label_flip,label_flip,L1,D0,3,weighted,4,10,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.0407351981361169,1.0,0.0,0.9592648018638832,False,weighted,tau,0.0407351981361169
label_flip,label_flip,L1,D0,3,weighted,4,11,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.014455366932113953,1.0,0.0,0.9855446330678861,False,weighted,tau,0.014455366932113953
label_flip,label_flip,L1,D0,3,weighted,4,12,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.02656187359503354,1.0,0.0,0.9734381264049665,False,weighted,tau,0.02656187359503354
label_flip,label_flip,L1,D0,3,weighted,4,13,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.043076321224102515,1.0,0.0,0.9569236787758975,False,weighted,tau,0.043076321224102515
label_flip,label_flip,L1,D0,3,weighted,4,14,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.025204105495674464,1.0,0.0,0.9747958945043257,False,weighted,tau,0.025204105495674464
label_flip,label_flip,L1,D0,3,weighted,4,15,0.6,0.0,128,0,86.80510711669922,0.6781648993492126,41,87,0.6796875,0,none,0,0.07137467569881438,1.0,0.6666666666666666,0.9286253243011856,False,weighted,tau,0.07137467569881438
label_flip,label_flip,L1,D0,3,weighted,0,1,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.16826462903028533,0.0,0.0,0.8317353709697147,False,weighted,tau,0.16826462903028533
label_flip,label_flip,L1,D0,3,weighted,0,2,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.12889643775836737,0.0,0.0,0.8711035622416325,False,weighted,tau,0.12889643775836737
label_flip,label_flip,L1,D0,3,weighted,0,3,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.09468215372238907,0.0,0.0,0.905317846277611,False,weighted,tau,0.09468215372238907
label_flip,label_flip,L1,D0,3,weighted,0,4,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.09435767189685651,0.0,0.0,0.9056423281031436,False,weighted,tau,0.09435767189685651
label_flip,label_flip,L1,D0,3,weighted,0,5,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.08404393084541364,0.0,0.0,0.9159560691545863,False,weighted,tau,0.08404393084541364
label_flip,label_flip,L1,D0,3,weighted,0,6,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.07779366829135301,0.0,0.0,0.922206331708647,False,weighted,tau,0.07779366829135301
label_flip,label_flip,L1,D0,3,weighted,0,7,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.07106427255439031,0.0,0.0,0.9289357274456097,False,weighted,tau,0.07106427255439031
label_flip,label_flip,L1,D0,3,weighted,0,8,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.06340799686642189,0.0,0.0,0.9365920031335782,False,weighted,tau,0.06340799686642189
label_flip,label_flip,L1,D0,3,weighted,0,9,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.063727162321997,0.0,0.0,0.9362728376780031,False,weighted,tau,0.063727162321997
label_flip,label_flip,L1,D0,3,weighted,0,10,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.05794035769751451,0.0,0.0,0.9420596423024854,False,weighted,tau,0.05794035769751451
label_flip,label_flip,L1,D0,3,weighted,0,11,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.02234892597051372,0.0,0.0,0.9776510740294863,False,weighted,tau,0.02234892597051372
label_flip,label_flip,L1,D0,3,weighted,0,12,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.04994363002606681,0.0,0.0,0.9500563699739332,False,weighted,tau,0.04994363002606681
label_flip,label_flip,L1,D0,3,weighted,0,13,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.04766300263200442,0.0,0.0,0.9523369973679956,False,weighted,tau,0.04766300263200442
label_flip,label_flip,L1,D0,3,weighted,0,14,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.043894440173590905,0.0,0.0,0.9561055598264092,False,weighted,tau,0.043894440173590905
label_flip,label_flip,L1,D0,3,weighted,0,15,0.8,0.0,128,0,91.7368392944336,0.7166940569877625,36,92,0.71875,0,none,0,0.04169546329833064,0.0,0.0,0.9583045367016694,False,weighted,tau,0.04169546329833064
label_flip,label_flip,L1,D0,3,weighted,1,1,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.046827258762742255,0.0,0.0,0.9531727412372579,False,weighted,tau,0.046827258762742255
label_flip,label_flip,L1,D0,3,weighted,1,2,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.0651223980908464,0.0,0.0,0.9348776019091537,False,weighted,tau,0.0651223980908464
label_flip,label_flip,L1,D0,3,weighted,1,3,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.08153585372568826,0.0,0.0,0.9184641462743117,False,weighted,tau,0.08153585372568826
label_flip,label_flip,L1,D0,3,weighted,1,4,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.10074326328612716,0.0,0.0,0.8992567367138729,False,weighted,tau,0.10074326328612716
label_flip,label_flip,L1,D0,3,weighted,1,5,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.18407354111293422,0.0,0.0,0.8159264588870656,False,weighted,tau,0.18407354111293422
label_flip,label_flip,L1,D0,3,weighted,1,6,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.14315978975038796,0.0,0.0,0.8568402102496121,False,weighted,tau,0.14315978975038796
label_flip,label_flip,L1,D0,3,weighted,1,7,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.16723474342433106,0.0,0.0,0.8327652565756688,False,weighted,tau,0.16723474342433106
label_flip,label_flip,L1,D0,3,weighted,1,8,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.188495972073458,0.0,0.0,0.8115040279265421,False,weighted,tau,0.188495972073458
label_flip,label_flip,L1,D0,3,weighted,1,9,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.1278766969755942,0.0,0.0,0.8721233030244058,False,weighted,tau,0.1278766969755942
label_flip,label_flip,L1,D0,3,weighted,1,10,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.060678510811268724,0.0,0.0,0.9393214891887312,False,weighted,tau,0.060678510811268724
label_flip,label_flip,L1,D0,3,weighted,1,11,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.06285001029319187,0.0,0.0,0.9371499897068081,False,weighted,tau,0.06285001029319187
label_flip,label_flip,L1,D0,3,weighted,1,12,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.05121476511114437,0.0,0.0,0.9487852348888556,False,weighted,tau,0.05121476511114437
label_flip,label_flip,L1,D0,3,weighted,1,13,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.07342386375155623,0.0,0.0,0.9265761362484437,False,weighted,tau,0.07342386375155623
label_flip,label_flip,L1,D0,3,weighted,1,14,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.04737967533133151,0.0,0.0,0.9526203246686685,False,weighted,tau,0.04737967533133151
label_flip,label_flip,L1,D0,3,weighted,1,15,0.8,0.0,128,0,91.88980102539062,0.7178890705108643,36,92,0.71875,0,none,0,0.06461891432128966,0.0,0.0,0.9353810856787104,False,weighted,tau,0.06461891432128966
label_flip,label_flip,L1,D0,3,weighted,2,1,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.03544797733084966,0.0,0.0,0.9645520226691503,False,weighted,tau,0.03544797733084966
label_flip,label_flip,L1,D0,3,weighted,2,2,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.0687844504979535,0.0,0.0,0.9312155495020465,False,weighted,tau,0.0687844504979535
label_flip,label_flip,L1,D0,3,weighted,2,3,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.10034237263601863,0.0,0.0,0.8996576273639814,False,weighted,tau,0.10034237263601863
label_flip,label_flip,L1,D0,3,weighted,2,4,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.09370021367955993,0.0,0.0,0.9062997863204402,False,weighted,tau,0.09370021367955993
label_flip,label_flip,L1,D0,3,weighted,2,5,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.06804923888285193,0.0,0.0,0.9319507611171481,False,weighted,tau,0.06804923888285193
label_flip,label_flip,L1,D0,3,weighted,2,6,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.07224495705048743,0.0,0.0,0.9277550429495125,False,weighted,tau,0.07224495705048743
label_flip,label_flip,L1,D0,3,weighted,2,7,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.06647033673886411,0.0,0.0,0.933529663261136,False,weighted,tau,0.06647033673886411
label_flip,label_flip,L1,D0,3,weighted,2,8,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.06443248927620532,0.0,0.0,0.9355675107237946,False,weighted,tau,0.06443248927620532
label_flip,label_flip,L1,D0,3,weighted,2,9,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.04177832287329434,0.0,0.0,0.9582216771267057,False,weighted,tau,0.04177832287329434
label_flip,label_flip,L1,D0,3,weighted,2,10,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.043464836942389104,0.0,0.0,0.9565351630576109,False,weighted,tau,0.043464836942389104
label_flip,label_flip,L1,D0,3,weighted,2,11,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.02848379648768803,0.0,0.0,0.9715162035123118,False,weighted,tau,0.02848379648768803
label_flip,label_flip,L1,D0,3,weighted,2,12,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.04617343796515196,0.0,0.0,0.9538265620348481,False,weighted,tau,0.04617343796515196
label_flip,label_flip,L1,D0,3,weighted,2,13,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.027414390782305734,0.0,0.0,0.9725856092176943,False,weighted,tau,0.027414390782305734
label_flip,label_flip,L1,D0,3,weighted,2,14,0.8,0.0,128,0,75.86407470703125,0.5926880836486816,52,76,0.59375,0,none,0,0.07628657023071941,0.0,0.0,0.9237134297692806,False,weighted,tau,0.07628657023071941
