attack_mode,attack,level,dt_level,mal_nodes,method,seed,round,node_id,is_malicious,R4,KL_q_p,Rep,passed_gate,pi,R2,R2_source,method_detail,uses_dt,mimic_attack_enabled,mimic_loss,poison_loss,final_kl_to_teacher,exp_group,rep,R3,r4_kl,r4_gate_hit,tau_gate,lambda_m,ref_size,audit_size,audit_size_used
stealth_amp,stealth_amp,,D0,5,weighted,4,15,4,1,0.0014462294753488701,6.538795471191406,8.645675653120622e-08,0,8.645675653120622e-08,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,8.645675653120622e-08,1.0,6.538795471191406,1,0.8,0.0,128,0,0
stealth_amp,stealth_amp,,D0,5,weighted,4,15,5,0,0.7508128485895942,0.2865988612174988,144.88024719105306,0,144.88024719105306,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,144.88024719105306,1.0,0.2865988612174988,1,0.8,0.0,128,0,0
stealth_amp,stealth_amp,,D0,5,weighted,4,15,6,0,0.723202586179176,0.3240658938884735,80.33739782481213,0,80.33739782481213,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,80.33739782481213,1.0,0.3240658938884735,1,0.8,0.0,128,0,0
stealth_amp,stealth_amp,,D0,5,weighted,4,15,7,0,0.7236008249563299,0.323515385389328,81.02441450629904,0,81.02441450629904,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,81.02441450629904,1.0,0.323515385389328,1,0.8,0.0,128,0,0
stealth_amp,stealth_amp,,D0,5,weighted,4,15,8,0,0.7510379174127025,0.2862991392612457,145.57750397658214,0,145.57750397658214,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,145.57750397658214,1.0,0.2862991392612457,1,0.8,0.0,128,0,0
stealth_amp,stealth_amp,,D0,5,weighted,4,15,9,0,0.7419840793992852,0.2984274923801422,120.00141144838796,0,120.00141144838796,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,120.00141144838796,1.0,0.2984274923801422,1,0.8,0.0,128,0,0
dt_logit_scale,dt_logit_scale,,D0,3,weighted,0,15,0,1,0.6465384000721209,0.43612268567085266,19.180111049646914,1,19.180111049646914,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,19.180111049646914,1.0,0.43612268567085266,0,0.6,0.0,128,0,0
dt_logit_scale,dt_logit_scale,,D0,3,weighted,0,15,1,1,0.5935048346449241,0.5217099189758301,6.568715185116345,0,6.568715185116345,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,6.568715185116345,1.0,0.5217099189758301,1,0.6,0.0,128,0,0
dt_logit_scale,dt_logit_scale,,D0,3,weighted,0,15,2,1,0.699508008686283,0.3573780357837677,55.32727643000416,1,55.32727643000416,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,55.32727643000416,1.0,0.3573780357837677,0,0.6,0.0,128,0,0
dt_logit_scale,dt_logit_scale,,D0,3,weighted,0,15,3,0,0.757462725500476,0.2777809500694275,176.3305516409254,1,176.3305516409254,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,176.3305516409254,1.0,0.2777809500694275,0,0.6,0.0,128,0,0
