1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
2,0.99,0.7544,2
1,0.99,0.787,2
3,0.1,0.6015,3
1,0.99,0.8271,3
2,0.99,0.7945,3
3,0.1,0.411,4
2,0.99,0.8396,4
1,0.99,0.8772,4
3,0.1,0.594,5
2,0.99,0.8571,5
1,0.99,0.8897,5
3,0.1,0.589,6
1,0.99,0.9073,6
2,0.99,0.8747,6
3,0.1,0.589,7
1,0.99,0.9073,7
2,0.99,0.8822,7
3,0.1,0.3308,8
2,0.99,0.8897,8
1,0.99,0.9148,8
3,0.1,0.411,9
1,0.99,0.9173,9
2,0.99,0.9073,9
3,0.1,0.406,10
2,0.99,0.9123,10
1,0.99,0.9248,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
1,0.99,0.8246,2
2,0.99,0.782,2
3,0.1,0.614,3
2,0.99,0.8195,3
1,0.99,0.8546,3
3,0.1,0.411,4
2,0.99,0.8697,4
1,0.99,0.9098,4
3,0.1,0.604,5
1,0.99,0.9298,5
2,0.99,0.9098,5
3,0.1,0.589,6
2,0.99,0.9298,6
1,0.99,0.9549,6
3,0.1,0.589,7
2,0.99,0.9449,7
1,0.99,0.9649,7
3,0.1,0.3609,8
1,0.99,0.9674,8
2,0.99,0.9624,8
3,0.1,0.411,9
1,0.99,0.9724,9
2,0.99,0.9724,9
3,0.1,0.4035,10
1,0.99,0.9799,10
2,0.99,0.9825,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
1,0.99,0.8246,2
2,0.99,0.782,2
3,0.1,0.6015,3
1,0.99,0.8221,3
2,0.99,0.7669,3
3,0.1,0.411,4
2,0.99,0.807,4
1,0.99,0.8446,4
3,0.1,0.5965,5
2,0.99,0.8446,5
1,0.99,0.8872,5
3,0.1,0.594,6
1,0.99,0.8997,6
2,0.99,0.8822,6
3,0.1,0.589,7
1,0.99,0.8997,7
2,0.99,0.8722,7
3,0.1,0.3233,8
2,0.99,0.8822,8
1,0.99,0.9023,8
3,0.1,0.411,9
2,0.99,0.9098,9
1,0.99,0.9323,9
3,0.1,0.4211,10
1,0.99,0.9499,10
2,0.99,0.9323,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
2,0.99,0.7544,2
1,0.99,0.782,2
3,0.1,0.6015,3
1,0.99,0.8145,3
2,0.99,0.7895,3
3,0.1,0.411,4
1,0.99,0.8722,4
2,0.99,0.8421,4
3,0.1,0.6015,5
2,0.99,0.8772,5
1,0.99,0.9148,5
3,0.1,0.589,6
1,0.99,0.9499,6
2,0.99,0.9173,6
3,0.1,0.589,7
1,0.99,0.9624,7
2,0.99,0.9398,7
3,0.1,0.3509,8
2,0.99,0.9449,8
1,0.99,0.9624,8
3,0.1,0.411,9
1,0.99,0.9724,9
2,0.99,0.9624,9
3,0.1,0.406,10
1,0.99,0.9774,10
2,0.99,0.9774,10
1,0.99,0.5414,1
1,0.99,0.5414,1
2,0.99,0.5088,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.411,1
3,0.1,0.4085,2
3,0.1,0.4085,2
1,0.99,0.782,2
1,0.99,0.782,2
2,0.99,0.7544,2
2,0.99,0.7544,2
3,0.1,0.6015,3
3,0.1,0.6015,3
1,0.99,0.8145,3
2,0.99,0.7895,3
1,0.99,0.8145,3
2,0.99,0.7895,3
3,0.1,0.411,4
3,0.1,0.411,4
1,0.99,0.8722,4
2,0.99,0.8421,4
1,0.99,0.8722,4
2,0.99,0.8421,4
3,0.1,0.6015,5
3,0.1,0.6015,5
2,0.99,0.8772,5
1,0.99,0.9148,5
2,0.99,0.8772,5
1,0.99,0.9148,5
3,0.1,0.589,6
3,0.1,0.589,6
2,0.99,0.9173,6
1,0.99,0.9499,6
2,0.99,0.9173,6
1,0.99,0.9499,6
3,0.1,0.589,7
3,0.1,0.589,7
2,0.99,0.9398,7
2,0.99,0.9398,7
1,0.99,0.9624,7
1,0.99,0.9624,7
3,0.1,0.3509,8
3,0.1,0.3509,8
1,0.99,0.9624,8
2,0.99,0.9449,8
1,0.99,0.9624,8
2,0.99,0.9449,8
3,0.1,0.411,9
3,0.1,0.411,9
1,0.99,0.9724,9
1,0.99,0.9724,9
2,0.99,0.9624,9
2,0.99,0.9624,9
3,0.1,0.406,10
3,0.1,0.406,10
2,0.99,0.9774,10
1,0.99,0.9774,10
2,0.99,0.9774,10
1,0.99,0.9774,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
2,0.99,0.7544,2
1,0.99,0.782,2
3,0.1,0.6015,3
1,0.99,0.8145,3
2,0.99,0.7895,3
3,0.1,0.411,4
1,0.99,0.8722,4
2,0.99,0.8421,4
3,0.1,0.6015,5
1,0.99,0.9148,5
2,0.99,0.8772,5
3,0.1,0.589,6
2,0.99,0.9173,6
1,0.99,0.9499,6
3,0.1,0.589,7
1,0.99,0.9624,7
2,0.99,0.9398,7
3,0.1,0.3509,8
2,0.99,0.9449,8
1,0.99,0.9624,8
3,0.1,0.411,9
1,0.99,0.9724,9
2,0.99,0.9624,9
3,0.1,0.406,10
1,0.99,0.9774,10
2,0.99,0.9774,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
1,0.99,0.782,2
2,0.99,0.7544,2
3,0.1,0.6015,3
1,0.99,0.8145,3
2,0.99,0.7895,3
3,0.1,0.411,4
1,0.99,0.8722,4
2,0.99,0.8421,4
3,0.1,0.6015,5
2,0.99,0.8772,5
1,0.99,0.9148,5
3,0.1,0.589,6
1,0.99,0.9499,6
2,0.99,0.9173,6
3,0.1,0.589,7
2,0.99,0.9398,7
1,0.99,0.9624,7
3,0.1,0.3509,8
1,0.99,0.9624,8
2,0.99,0.9449,8
3,0.1,0.411,9
1,0.99,0.9724,9
2,0.99,0.9624,9
3,0.1,0.406,10
2,0.99,0.9774,10
1,0.99,0.9774,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
1,0.99,0.782,2
2,0.99,0.7544,2
3,0.1,0.599,3
2,0.99,0.7895,3
1,0.99,0.8195,3
3,0.1,0.411,4
1,0.99,0.8797,4
2,0.99,0.8421,4
3,0.1,0.6015,5
1,0.99,0.9198,5
2,0.99,0.8772,5
3,0.1,0.589,6
1,0.99,0.9499,6
2,0.99,0.9173,6
3,0.1,0.589,7
1,0.99,0.9599,7
2,0.99,0.9373,7
3,0.1,0.3484,8
2,0.99,0.9474,8
1,0.99,0.9674,8
3,0.1,0.411,9
1,0.99,0.9724,9
2,0.99,0.9649,9
3,0.1,0.406,10
1,0.99,0.9799,10
2,0.99,0.9799,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
1,0.99,0.7669,2
2,0.99,0.7444,2
3,0.1,0.5965,3
2,0.99,0.7895,3
1,0.99,0.8145,3
3,0.1,0.411,4
2,0.99,0.8546,4
1,0.99,0.8822,4
3,0.1,0.604,5
2,0.99,0.8772,5
1,0.99,0.9248,5
3,0.1,0.589,6
1,0.99,0.9449,6
2,0.99,0.9073,6
3,0.1,0.589,7
1,0.99,0.9524,7
2,0.99,0.9373,7
3,0.1,0.3358,8
1,0.99,0.9649,8
2,0.99,0.9524,8
3,0.1,0.411,9
1,0.99,0.9699,9
2,0.99,0.9624,9
3,0.1,0.406,10
2,0.99,0.9774,10
1,0.99,0.9799,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
2,0.99,0.7419,2
1,0.99,0.7744,2
3,0.1,0.5965,3
1,0.99,0.8271,3
2,0.99,0.8045,3
3,0.1,0.411,4
1,0.99,0.8947,4
2,0.99,0.8647,4
3,0.1,0.599,5
1,0.99,0.9373,5
2,0.99,0.8972,5
3,0.1,0.589,6
2,0.99,0.9298,6
1,0.99,0.9499,6
3,0.1,0.589,7
2,0.99,0.9424,7
1,0.99,0.9599,7
3,0.1,0.3484,8
2,0.99,0.9624,8
1,0.99,0.9674,8
3,0.1,0.411,9
1,0.99,0.9749,9
2,0.99,0.9699,9
3,0.1,0.406,10
1,0.99,0.9799,10
2,0.99,0.9825,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
1,0.99,0.7769,2
2,0.99,0.7368,2
3,0.1,0.599,3
2,0.99,0.797,3
1,0.99,0.8221,3
3,0.1,0.411,4
1,0.99,0.8972,4
2,0.99,0.8622,4
3,0.1,0.599,5
1,0.99,0.9298,5
2,0.99,0.8972,5
3,0.1,0.589,6
1,0.99,0.9499,6
2,0.99,0.9248,6
3,0.1,0.589,7
1,0.99,0.9624,7
2,0.99,0.9449,7
3,0.1,0.3383,8
1,0.99,0.9724,8
2,0.99,0.9599,8
3,0.1,0.411,9
2,0.99,0.9699,9
1,0.99,0.9749,9
3,0.1,0.406,10
1,0.99,0.985,10
2,0.99,0.985,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
3,0.1,0.4085,2
2,0.99,0.7419,2
1,0.99,0.7744,2
3,0.1,0.5965,3
1,0.99,0.8271,3
2,0.99,0.8045,3
3,0.1,0.411,4
2,0.99,0.8647,4
1,0.99,0.8947,4
3,0.1,0.599,5
2,0.99,0.8972,5
1,0.99,0.9373,5
3,0.1,0.589,6
2,0.99,0.9298,6
1,0.99,0.9499,6
3,0.1,0.589,7
1,0.99,0.9599,7
2,0.99,0.9424,7
3,0.1,0.3484,8
1,0.99,0.9674,8
2,0.99,0.9624,8
3,0.1,0.411,9
2,0.99,0.9699,9
1,0.99,0.9749,9
3,0.1,0.406,10
1,0.99,0.9799,10
2,0.99,0.9825,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
4,0.99,0.5013,1
5,0.1,0.4762,1
3,0.1,0.4085,2
5,0.1,0.4762,2
4,0.99,0.7644,2
1,0.99,0.7519,2
2,0.99,0.7243,2
3,0.1,0.5965,3
1,0.99,0.812,3
5,0.1,0.5414,3
4,0.99,0.8145,3
2,0.99,0.792,3
5,0.1,0.4762,4
3,0.1,0.411,4
2,0.99,0.8496,4
4,0.99,0.8822,4
1,0.99,0.8822,4
3,0.1,0.599,5
1,0.99,0.9323,5
5,0.1,0.5439,5
4,0.99,0.9348,5
2,0.99,0.8972,5
5,0.1,0.5238,6
3,0.1,0.589,6
1,0.99,0.9449,6
2,0.99,0.9298,6
4,0.99,0.9499,6
3,0.1,0.589,7
5,0.1,0.5238,7
1,0.99,0.9599,7
2,0.99,0.9398,7
4,0.99,0.9599,7
5,0.1,0.3709,8
3,0.1,0.3383,8
2,0.99,0.9524,8
4,0.99,0.9674,8
1,0.99,0.9649,8
5,0.1,0.4762,9
2,0.99,0.9649,9
1,0.99,0.9724,9
3,0.1,0.411,9
4,0.99,0.9774,9
5,0.1,0.4737,10
1,0.99,0.9799,10
2,0.99,0.9774,10
3,0.1,0.406,10
4,0.99,0.9825,10
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
4,0.99,0.5013,1
5,0.1,0.4762,1
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.411,1
4,0.99,0.5013,1
5,0.1,0.4762,1
3,0.1,0.4085,2
5,0.1,0.4762,2
1,0.99,0.7569,2
2,0.99,0.7218,2
4,0.99,0.7694,2
3,0.1,0.599,3
1,0.99,0.812,3
5,0.1,0.5388,3
2,0.99,0.782,3
4,0.99,0.8145,3
3,0.1,0.411,4
5,0.1,0.4762,4
2,0.99,0.8521,4
1,0.99,0.8847,4
4,0.99,0.8847,4
5,0.1,0.5388,5
3,0.1,0.6015,5
2,0.99,0.8972,5
1,0.99,0.9298,5
4,0.99,0.9323,5
3,0.1,0.589,6
5,0.1,0.5238,6
1,0.99,0.9449,6
2,0.99,0.9223,6
4,0.99,0.9524,6
3,0.1,0.589,7
1,0.99,0.9624,7
5,0.1,0.5238,7
4,0.99,0.9624,7
2,0.99,0.9424,7
3,0.1,0.3383,8
5,0.1,0.3709,8
2,0.99,0.9599,8
1,0.99,0.9699,8
4,0.99,0.9724,8
3,0.1,0.411,9
5,0.1,0.4762,9
1,0.99,0.9724,9
2,0.99,0.9699,9
4,0.99,0.9799,9
1,0.99,0.9799,10
5,0.1,0.4737,10
3,0.1,0.406,10
2,0.99,0.9825,10
4,0.99,0.9825,10
3,0.1,0.411,1
2,0.99,0.5088,1
1,0.99,0.5414,1
5,0.1,0.4762,1
4,0.99,0.4937,1
3,0.1,0.4085,2
4,0.99,0.7794,2
2,0.99,0.7393,2
1,0.99,0.7769,2
5,0.1,0.4286,2
5,0.1,0.4762,3
3,0.1,0.599,3
4,0.99,0.8221,3
1,0.99,0.8195,3
2,0.99,0.802,3
5,0.1,0.5213,4
3,0.1,0.411,4
4,0.99,0.8872,4
2,0.99,0.8647,4
1,0.99,0.8972,4
5,0.1,0.4762,5
3,0.1,0.599,5
4,0.99,0.9348,5
1,0.99,0.9323,5
2,0.99,0.8997,5
5,0.1,0.4762,6
3,0.1,0.589,6
4,0.99,0.9524,6
2,0.99,0.9198,6
1,0.99,0.9449,6
5,0.1,0.5238,7
3,0.1,0.589,7
4,0.99,0.9624,7
2,0.99,0.9424,7
1,0.99,0.9624,7
5,0.1,0.4762,8
3,0.1,0.3383,8
4,0.99,0.9724,8
2,0.99,0.9549,8
1,0.99,0.9674,8
5,0.1,0.5088,9
3,0.1,0.411,9
4,0.99,0.9774,9
2,0.99,0.9674,9
1,0.99,0.9749,9
5,0.1,0.4787,10
3,0.1,0.406,10
4,0.99,0.9825,10
2,0.99,0.9825,10
1,0.99,0.9799,10
4,0.99,0.5013,1
5,0.99,0.4812,1
2,0.99,0.7694,1
1,0.99,0.5414,1
3,0.1,0.411,1
4,0.99,0.7519,2
5,0.1,0.4762,2
3,0.1,0.4085,2
2,0.99,0.7694,2
1,0.99,0.7995,2
5,0.99,0.5238,3
3,0.1,0.609,3
4,0.99,0.8271,3
2,0.99,0.8145,3
1,0.99,0.8371,3
5,0.1,0.4762,4
3,0.1,0.411,4
4,0.99,0.8622,4
2,0.99,0.8371,4
1,0.99,0.8647,4
5,0.1,0.4762,5
3,0.1,0.6115,5
4,0.99,0.8947,5
2,0.99,0.8672,5
1,0.99,0.9073,5
5,0.1,0.4762,6
4,0.99,0.9323,6
3,0.1,0.589,6
2,0.99,0.8997,6
1,0.99,0.9348,6
5,0.1,0.6065,7
3,0.1,0.589,7
4,0.99,0.9624,7
2,0.99,0.9398,7
1,0.99,0.9674,7
5,0.99,0.3083,8
3,0.1,0.4612,8
4,0.99,0.9749,8
2,0.99,0.9674,8
1,0.99,0.9799,8
5,0.1,0.5439,9
4,0.99,0.9799,9
3,0.1,0.411,9
2,0.99,0.9799,9
1,0.99,0.9825,9
5,0.1,0.4762,10
4,0.99,0.9799,10
3,0.1,0.406,10
2,0.99,0.985,10
1,0.99,0.9875,10
5,0.99,0.5238,1
3,0.1,0.411,1
4,0.99,0.4987,1
2,0.99,0.5639,1
1,0.99,0.5414,1
4,0.99,0.4962,1
5,0.1,0.4762,1
2,0.99,0.5088,1
1,0.99,0.5414,1
3,0.1,0.411,1
5,0.1,0.5263,2
4,0.99,0.7644,2
3,0.1,0.4085,2
2,0.99,0.7243,2
1,0.99,0.7594,2
5,0.1,0.4762,3
4,0.99,0.812,3
3,0.1,0.6015,3
2,0.99,0.7794,3
1,0.99,0.8045,3
5,0.99,0.4762,4
3,0.1,0.411,4
4,0.99,0.8847,4
2,0.99,0.8571,4
1,0.99,0.8872,4
3,0.1,0.594,5
5,0.99,0.7268,5
4,0.99,0.9098,5
2,0.99,0.8897,5
1,0.99,0.9248,5
5,0.1,0.4762,6
4,0.99,0.9424,6
2,0.99,0.9148,6
3,0.1,0.589,6
1,0.99,0.9474,6
5,0.1,0.386,7
4,0.99,0.9574,7
3,0.1,0.589,7
2,0.99,0.9373,7
1,0.99,0.9624,7
5,0.1,0.4762,8
4,0.99,0.9699,8
3,0.1,0.3308,8
2,0.99,0.9474,8
1,0.99,0.9649,8
4,0.99,0.9774,9
5,0.99,0.4762,9
3,0.1,0.411,9
1,0.99,0.9699,9
2,0.99,0.9649,9
5,0.1,0.4787,10
4,0.99,0.9825,10
3,0.1,0.406,10
2,0.99,0.9799,10
1,0.99,0.9774,10
3,0.1,0.411,1
4,0.99,0.4962,1
5,0.1,0.5338,1
2,0.99,0.5088,1
1,0.99,0.5414,1
5,0.1,0.5238,2
4,0.99,0.7694,2
3,0.1,0.4085,2
2,0.99,0.7218,2
1,0.99,0.7569,2
5,0.1,0.5388,3
3,0.1,0.599,3
4,0.99,0.8145,3
1,0.99,0.807,3
2,0.99,0.782,3
5,0.99,0.4812,4
3,0.1,0.411,4
4,0.99,0.8747,4
2,0.99,0.8521,4
1,0.99,0.8822,4
5,0.1,0.4085,5
4,0.99,0.9198,5
3,0.1,0.6015,5
2,0.99,0.8972,5
1,0.99,0.9273,5
5,0.1,0.5313,6
3,0.1,0.589,6
4,0.99,0.9499,6
1,0.99,0.9449,6
2,0.99,0.9198,6
3,0.1,0.589,7
4,0.99,0.9649,7
5,0.99,0.5138,7
1,0.99,0.9624,7
2,0.99,0.9424,7
4,0.99,0.9724,8
5,0.1,0.4762,8
3,0.1,0.3459,8
1,0.99,0.9674,8
2,0.99,0.9549,8
5,0.1,0.4762,9
4,0.99,0.9825,9
3,0.1,0.411,9
2,0.99,0.9699,9
1,0.99,0.9724,9
3,0.1,0.406,10
5,0.1,0.4762,10
4,0.99,0.9825,10
1,0.99,0.9799,10
2,0.99,0.9825,10
4,0.99,0.4962,1
5,0.1,0.4687,1
1,0.99,0.5414,1
3,0.1,0.411,1
2,0.99,0.5088,1
5,0.99,0.6892,2
4,0.99,0.7694,2
3,0.1,0.4085,2
2,0.99,0.7218,2
1,0.99,0.7569,2
5,0.1,0.4185,3
3,0.1,0.599,3
4,0.99,0.8195,3
1,0.99,0.802,3
2,0.99,0.7794,3
5,0.1,0.7193,4
4,0.99,0.8822,4
3,0.1,0.411,4
1,0.99,0.8897,4
2,0.99,0.8546,4
4,0.99,0.9373,5
3,0.1,0.599,5
5,0.1,0.4762,5
2,0.99,0.8972,5
1,0.99,0.9273,5
5,0.1,0.4762,6
4,0.99,0.9524,6
3,0.1,0.589,6
2,0.99,0.9148,6
1,0.99,0.9449,6
5,0.1,0.4461,7
4,0.99,0.9599,7
3,0.1,0.589,7
2,0.99,0.9398,7
1,0.99,0.9624,7
5,0.1,0.5238,8
3,0.1,0.3383,8
4,0.99,0.9724,8
2,0.99,0.9574,8
1,0.99,0.9674,8
5,0.1,0.5589,9
3,0.1,0.411,9
4,0.99,0.9799,9
2,0.99,0.9674,9
1,0.99,0.9724,9
4,0.99,0.9825,10
5,0.1,0.5915,10
3,0.1,0.406,10
1,0.99,0.9799,10
2,0.99,0.9799,10
4,0.99,0.5013,1
3,0.1,0.411,1
5,0.1,0.4762,1
1,0.99,0.5414,1
2,0.99,0.5088,1
3,0.1,0.4085,2
5,0.1,0.4762,2
4,0.99,0.7694,2
2,0.99,0.7218,2
1,0.99,0.7569,2
5,0.1,0.5388,3
3,0.1,0.599,3
4,0.99,0.8145,3
1,0.99,0.812,3
2,0.99,0.782,3
5,0.1,0.4762,4
3,0.1,0.411,4
1,0.99,0.8847,4
4,0.99,0.8847,4
2,0.99,0.8521,4
3,0.1,0.6015,5
5,0.1,0.5388,5
4,0.99,0.9323,5
1,0.99,0.9298,5
2,0.99,0.8972,5
3,0.1,0.589,6
5,0.1,0.5238,6
4,0.99,0.9524,6
2,0.99,0.9223,6
1,0.99,0.9449,6
5,0.1,0.5238,7
3,0.1,0.589,7
4,0.99,0.9624,7
2,0.99,0.9424,7
1,0.99,0.9624,7
3,0.1,0.3383,8
5,0.1,0.3709,8
1,0.99,0.9699,8
2,0.99,0.9599,8
4,0.99,0.9724,8
3,0.1,0.411,9
5,0.1,0.4762,9
4,0.99,0.9799,9
2,0.99,0.9699,9
1,0.99,0.9724,9
3,0.1,0.406,10
5,0.1,0.4737,10
4,0.99,0.9825,10
2,0.99,0.9825,10
