3,0.11898600184502676,0.411,1
4,0.5648434879060004,0.5013,1
2,0.564913901385814,0.5088,1
1,0.5652184177427549,0.5414,1
5,0.11960690279211034,0.4762,1
5,0.09486365817985372,0.4762,2
3,0.09421877789981493,0.4085,2
2,0.6143042021165733,0.7243,2
1,0.6151929040788904,0.7519,2
4,0.6155925240931333,0.7644,2
3,0.08486600148001595,0.5965,3
5,0.08435731665997406,0.5414,3
1,0.7810860066689238,0.812,3
2,0.7793760385124491,0.792,3
4,0.781298834186253,0.8145,3
1,0.7819873834457771,0.8822,4
2,0.7792695110435335,0.8496,4
4,0.7819873834457771,0.8822,4
2,0.7809810687186671,0.8972,5
1,0.7838482329167975,0.9323,5
4,0.784050798265978,0.9348,5
2,0.7826368579318423,0.9298,6
1,0.7838583231581908,0.9449,6
4,0.7844620071763586,0.9524,6
2,0.7829934890029013,0.9398,7
1,0.784610499576313,0.9599,7
4,0.784610499576313,0.9599,7
1,0.7848068730792821,0.9649,8
2,0.7840059713735505,0.9549,8
4,0.7850065394974871,0.9674,8
4,0.7857114645783038,0.9774,9
2,0.7849150423510074,0.9674,9
1,0.7855126960246702,0.9749,9
1,0.7858688957446689,0.9799,10
4,0.786075141959927,0.9825,10
2,0.786075141959927,0.9825,10
3,0.11898600184502676,0.411,1
1,0.5652184177427549,0.5414,1
2,0.564913901385814,0.5088,1
4,0.5648434879060004,0.5013,1
5,0.11960690279211034,0.4762,1
3,0.09421877789981493,0.4085,2
5,0.09486365817985372,0.4762,2
1,0.6151929040788904,0.7519,2
2,0.6143042021165733,0.7243,2
4,0.6155925240931333,0.7644,2
5,0.08435731665997406,0.5414,3
3,0.08486600148001595,0.5965,3
2,0.7793760385124491,0.792,3
4,0.781298834186253,0.8145,3
1,0.7810860066689238,0.812,3
4,0.7819873834457771,0.8822,4
1,0.7819873834457771,0.8822,4
2,0.7792695110435335,0.8496,4
1,0.7838482329167975,0.9323,5
2,0.7809810687186671,0.8972,5
4,0.784050798265978,0.9348,5
1,0.7838583231581908,0.9449,6
4,0.7844620071763586,0.9524,6
2,0.7826368579318423,0.9298,6
1,0.784610499576313,0.9599,7
4,0.784610499576313,0.9599,7
2,0.7829934890029013,0.9398,7
4,0.7850065394974871,0.9674,8
1,0.7848068730792821,0.9649,8
2,0.7840059713735505,0.9549,8
1,0.7855126960246702,0.9749,9
4,0.7857114645783038,0.9774,9
2,0.7849150423510074,0.9674,9
1,0.7858688957446689,0.9799,10
2,0.786075141959927,0.9825,10
4,0.786075141959927,0.9825,10
2,0.564913901385814,0.5088,1
3,0.11898600184502676,0.411,1
4,0.5648434879060004,0.5013,1
1,0.5652184177427549,0.5414,1
5,0.11960690279211034,0.4762,1
3,0.09421877789981493,0.4085,2
5,0.09486365817985372,0.4762,2
2,0.6143042021165733,0.7243,2
1,0.6151929040788904,0.7519,2
4,0.6155925240931333,0.7644,2
1,0.7810860066689238,0.812,3
3,0.08486600148001595,0.5965,3
5,0.08435731665997406,0.5414,3
2,0.7793760385124491,0.792,3
4,0.781298834186253,0.8145,3
3,0.07812932583114122,0.411,4
5,0.0787502267782248,0.4762,4
4,0.7819873834457771,0.8822,4
1,0.7821943119777318,0.8847,4
2,0.779479212306196,0.8521,4
3,0.07764866343590093,0.599,5
1,0.7838482329167975,0.9323,5
5,0.07714033148252646,0.5439,5
2,0.7807752176815078,0.8947,5
4,0.784050798265978,0.9348,5
3,0.07654840136006959,0.589,6
5,0.07594441083385722,0.5238,6
2,0.7826368579318423,0.9298,6
1,0.7840597733200658,0.9474,6
4,0.7844620071763586,0.9524,6
3,0.07609521302681588,0.589,7
1,0.784610499576313,0.9599,7
5,0.07549122250060351,0.5238,7
2,0.7832034628569453,0.9424,7
4,0.7848106134520978,0.9624,7
3,0.07356680318513963,0.3434,8
5,0.07383321301725924,0.3709,8
2,0.7842065317029248,0.9574,8
1,0.7850065394974871,0.9674,8
4,0.7854051997875773,0.9724,8
3,0.07412776401414228,0.411,9
5,0.07474866496122586,0.4762,9
2,0.7849150423510074,0.9674,9
1,0.7855126960246702,0.9749,9
4,0.7857114645783038,0.9774,9
1,0.7858688957446689,0.9799,10
5,0.07468391114518744,0.4737,10
3,0.0740386809501792,0.406,10
2,0.786075141959927,0.9825,10
4,0.786075141959927,0.9825,10
3,0.0,0.589,3
5,0.0,0.5238,3
5,0.0,0.4737,4
3,0.0,0.411,4
5,0.0,0.5238,5
3,0.0,0.589,5
3,0.0,0.589,6
5,0.0,0.5238,6
3,0.0,0.589,7
5,0.0,0.5238,7
5,0.0,0.4211,8
3,0.0,0.3784,8
