attack,level,dt_level,mal_nodes,is_malicious,method,node_id,R2_m,R3_m,R4_m,Rep_m,pi_m,KL_q_p_m,passed_gate_m,R2_s,R3_s,R4_s,Rep_s,pi_s,KL_q_p_s,passed_gate_s,count
dt_logit_scale,,D0,3,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,3,0,weighted_r4only,3,0.5,0.5,0.7455620867798802,12.883891793040666,12.883891793040666,0.2952466458082199,0.8,0.0,0.0,0.0430970453100518,6.383064805958213,6.383064805958213,0.05674648542699525,0.4000000000000001,5
dt_logit_scale,,D0,3,0,weighted_r4only,4,0.5,0.5,0.7453102667782259,13.095982114302132,13.095982114302132,0.29586822390556333,0.8,0.0,0.0,0.04676184714970069,7.137786604717085,7.137786604717085,0.06143618335356774,0.4000000000000001,5
dt_logit_scale,,D0,3,0,weighted_r4only,5,0.5,0.5,0.7408865243499737,12.492155613596898,12.492155613596898,0.301795169711113,0.8,0.0,0.0,0.04619306408972799,6.779824775180832,6.779824775180832,0.06099635206244536,0.4000000000000001,5
dt_logit_scale,,D0,3,0,weighted_r4only,6,0.5,0.5,0.7432857304597027,12.285055899527562,12.285055899527562,0.298027890920639,0.8,0.0,0.0,0.03879460587274723,4.945977137961052,4.945977137961052,0.051939727113816885,0.4000000000000001,5
dt_logit_scale,,D0,3,0,weighted_r4only,7,0.5,0.5,0.738371171657113,11.907885577869822,11.907885577869822,0.3048543006181717,0.8,0.0,0.0,0.04160859109626938,5.702422879629064,5.702422879629064,0.05523021341391834,0.4000000000000001,5
dt_logit_scale,,D0,3,0,weighted_r4only,8,0.5,0.5,0.7418026697886105,12.473916968684671,12.473916968684671,0.3003442198038101,0.8,0.0,0.0,0.043606115969066696,6.4593257473869645,6.4593257473869645,0.05736408263406453,0.4000000000000001,5
dt_logit_scale,,D0,3,0,weighted_r4only,9,0.5,0.5,0.7420298827182528,12.280937032597762,12.280937032597762,0.2997820317745209,0.8,0.0,0.0,0.04003731712245771,5.701073807641009,5.701073807641009,0.052861832231576464,0.4000000000000001,5
dt_logit_scale,,D0,3,1,weighted,0,0.7310585786300049,1.0,0.6796717683298662,48.426073709353716,48.426073709353716,0.38752915263175963,0.4,0.0,0.0,0.03611386389908188,39.939789356869994,39.939789356869994,0.05234719931737894,0.48989794855663565,5
dt_logit_scale,,D0,3,1,weighted,1,0.7310585786300049,1.0,0.6432249436125171,35.33393547514691,35.33393547514691,0.44541907906532285,0.2,0.0,0.0,0.059134355815327715,44.76899871103481,44.76899871103481,0.09084616843150974,0.4,5
dt_logit_scale,,D0,3,1,weighted,2,0.7310585786300049,1.0,0.6963963216090265,75.13176405192834,75.13176405192834,0.36359780430793764,0.4,0.0,0.0,0.04172219775526549,72.30887270976115,72.30887270976115,0.05908373984204832,0.48989794855663565,5
dt_logit_scale,,D0,3,1,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,3,1,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,3,1,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
