attack,level,dt_level,mal_nodes,is_malicious,method,node_id,R2_m,R4_m,Rep_m,pi_m,KL_q_p_m,passed_gate_m,R2_s,R4_s,Rep_s,pi_s,KL_q_p_s,passed_gate_s,count
dt_logit_scale,,D0,5,1,weighted,4,0.7310585786300049,0.6091003710833192,17.24315172868836,17.24315172868836,0.5004117906093597,0.2,0.0,0.058761732964352005,22.70014978687782,22.70014978687782,0.09632315831726465,0.4,5
dt_logit_scale,,D0,5,1,weighted_r4only,0,0.5,0.5052126613467738,0.9581439655808606,0.9581439655808606,0.6881847023963928,0.0,0.0,0.05391109091469049,0.7550216211625912,0.7550216211625912,0.102720912908233,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,1,0.5,0.5101838124830858,1.1485096822220264,1.1485096822220264,0.6805158972740173,0.0,0.0,0.06505633184813821,1.1469956462570707,1.1469956462570707,0.12043312598543089,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,2,0.5,0.4937774262513413,0.6990782996428917,0.6990782996428917,0.7071453213691712,0.0,0.0,0.027013793291928365,0.24165084439940843,0.24165084439940843,0.05411974426820044,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,3,0.5,0.5099739608564502,1.277151898048452,1.277151898048452,0.6828160405158996,0.0,0.0,0.07334713053398577,1.4699201660093706,1.4699201660093706,0.13411099897434925,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,4,0.5,0.49682634331537834,0.7874345514197193,0.7874345514197193,0.7029600739479065,0.0,0.0,0.041961134804159445,0.4619801262319415,0.4619801262319415,0.08232200069673978,0.0,5
label_flip,L1,D0,5,0,weighted,5,0.7310585786300049,0.6719837636634537,36.03384579168513,36.03384579168513,0.39844549298286436,0.2,0.0,0.02866451219305306,17.74379328633389,17.74379328633389,0.04316785091003148,0.4000000000000001,5
label_flip,L1,D0,5,0,weighted,6,0.7310585786300049,0.6741066361605478,36.80193370160097,36.80193370160097,0.395120906829834,0.2,0.0,0.026010420598248905,17.23313948233787,17.23313948233787,0.038954815436665326,0.4000000000000001,5
label_flip,L1,D0,5,0,weighted,7,0.7310585786300049,0.6725364877085457,35.40542390109185,35.40542390109185,0.39743050932884216,0.0,0.0,0.025553693396771753,16.215357320966152,16.215357320966152,0.0383797958126659,0.0,5
label_flip,L1,D0,5,0,weighted,8,0.7310585786300049,0.6748904957904497,37.50335509532259,37.50335509532259,0.39397348165512086,0.2,0.0,0.026298868283052387,17.490123108148378,17.490123108148378,0.03932801040709251,0.4000000000000001,5
