attack_mode,attack,level,dt_level,mal_nodes,method,seed,round,tau_gate,lambda_m,ref_size,audit_size,S_DT,S_DT_ratio,num_masked,num_valid,valid_ratio,fallback_flag,fallback_method,skip_semantic,W_mal,benign_pass_rate,malicious_pass_rate,benign_admitted_weight_mass,uses_dt,method_detail,exp_group,w_mal
label_flip,label_flip,L1,D0,3,trimmed_mean,4,5,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,6,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,7,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,8,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,9,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,10,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,11,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,12,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,13,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,14,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,3,trimmed_mean,4,15,0.7,0.0,512,0,nan,nan,0,0,nan,0,none,0,0.3,nan,nan,nan,False,,base,0.3
label_flip,label_flip,L1,D0,5,weighted,0,1,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.35586252242685057,0.0,0.0,0.6441374775731495,False,weighted,base,0.35586252242685057
label_flip,label_flip,L1,D0,5,weighted,0,2,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.22909499986444773,0.0,0.0,0.7709050001355523,False,weighted,base,0.22909499986444773
label_flip,label_flip,L1,D0,5,weighted,0,3,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.17010070913107073,0.0,0.0,0.8298992908689292,False,weighted,base,0.17010070913107073
label_flip,label_flip,L1,D0,5,weighted,0,4,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.13581365501022613,0.0,0.0,0.864186344989774,False,weighted,base,0.13581365501022613
label_flip,label_flip,L1,D0,5,weighted,0,5,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.11862757912092535,0.0,0.0,0.8813724208790746,False,weighted,base,0.11862757912092535
label_flip,label_flip,L1,D0,5,weighted,0,6,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.1213047220124353,0.0,0.0,0.8786952779875646,False,weighted,base,0.1213047220124353
label_flip,label_flip,L1,D0,5,weighted,0,7,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.1177517060839523,0.0,0.0,0.8822482939160478,False,weighted,base,0.1177517060839523
label_flip,label_flip,L1,D0,5,weighted,0,8,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.1169084592146478,0.0,0.0,0.8830915407853522,False,weighted,base,0.1169084592146478
label_flip,label_flip,L1,D0,5,weighted,0,9,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.11204591490154718,0.0,0.0,0.8879540850984528,False,weighted,base,0.11204591490154718
label_flip,label_flip,L1,D0,5,weighted,0,10,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.1103525638271452,0.0,0.0,0.8896474361728549,False,weighted,base,0.1103525638271452
label_flip,label_flip,L1,D0,5,weighted,0,11,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.10554884599204914,0.0,0.0,0.8944511540079509,False,weighted,base,0.10554884599204914
label_flip,label_flip,L1,D0,5,weighted,0,12,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.08869269507963655,0.0,0.0,0.9113073049203633,False,weighted,base,0.08869269507963655
label_flip,label_flip,L1,D0,5,weighted,0,13,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.05101221680105748,0.0,0.0,0.9489877831989426,False,weighted,base,0.05101221680105748
label_flip,label_flip,L1,D0,5,weighted,0,14,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.08370708083959506,0.0,0.0,0.9162929191604049,False,weighted,base,0.08370708083959506
label_flip,label_flip,L1,D0,5,weighted,0,15,0.7,0.0,512,0,332.2476501464844,0.6489211916923523,179,333,0.650390625,0,none,0,0.08389978235894732,1.0,0.0,0.9161002176410525,False,weighted,base,0.08389978235894732
label_flip,label_flip,L1,D0,5,weighted,1,1,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.10506409571622848,0.0,0.0,0.8949359042837716,False,weighted,base,0.10506409571622848
label_flip,label_flip,L1,D0,5,weighted,1,2,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.12381086758946233,0.0,0.0,0.8761891324105378,False,weighted,base,0.12381086758946233
label_flip,label_flip,L1,D0,5,weighted,1,3,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.15219111877954525,0.0,0.0,0.8478088812204547,False,weighted,base,0.15219111877954525
label_flip,label_flip,L1,D0,5,weighted,1,4,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.1675896512797465,0.0,0.0,0.8324103487202533,False,weighted,base,0.1675896512797465
label_flip,label_flip,L1,D0,5,weighted,1,5,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.18244285032398463,0.0,0.0,0.8175571496760154,False,weighted,base,0.18244285032398463
label_flip,label_flip,L1,D0,5,weighted,1,6,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.2104902588513383,0.0,0.0,0.7895097411486618,False,weighted,base,0.2104902588513383
label_flip,label_flip,L1,D0,5,weighted,1,7,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.2113449843642239,0.0,0.0,0.7886550156357762,False,weighted,base,0.2113449843642239
label_flip,label_flip,L1,D0,5,weighted,1,8,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.1381459642749761,0.0,0.0,0.8618540357250238,False,weighted,base,0.1381459642749761
label_flip,label_flip,L1,D0,5,weighted,1,9,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.2504573057827972,0.0,0.0,0.7495426942172029,False,weighted,base,0.2504573057827972
label_flip,label_flip,L1,D0,5,weighted,1,10,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.27133517800480994,0.0,0.0,0.72866482199519,False,weighted,base,0.27133517800480994
label_flip,label_flip,L1,D0,5,weighted,1,11,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.21073615810211813,0.0,0.0,0.7892638418978818,False,weighted,base,0.21073615810211813
label_flip,label_flip,L1,D0,5,weighted,1,12,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.3806228064150578,0.0,0.0,0.6193771935849423,False,weighted,base,0.3806228064150578
label_flip,label_flip,L1,D0,5,weighted,1,13,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.3167033853318203,0.0,0.0,0.6832966146681796,False,weighted,base,0.3167033853318203
label_flip,label_flip,L1,D0,5,weighted,1,14,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.3614829404948907,0.0,0.0,0.6385170595051094,False,weighted,base,0.3614829404948907
label_flip,label_flip,L1,D0,5,weighted,1,15,0.7,0.0,512,0,358.25921630859375,0.6997250318527222,153,359,0.701171875,0,none,0,0.2711415329213034,0.0,0.0,0.7288584670786966,False,weighted,base,0.2711415329213034
label_flip,label_flip,L1,D0,5,weighted,2,1,0.7,0.0,512,0,345.912841796875,0.6756110191345215,165,347,0.677734375,0,none,0,0.16213214868921402,0.0,0.0,0.8378678513107859,False,weighted,base,0.16213214868921402
label_flip,label_flip,L1,D0,5,weighted,2,2,0.7,0.0,512,0,345.912841796875,0.6756110191345215,165,347,0.677734375,0,none,0,0.3104728234252863,0.0,0.0,0.6895271765747136,False,weighted,base,0.3104728234252863
label_flip,label_flip,L1,D0,5,weighted,2,3,0.7,0.0,512,0,345.912841796875,0.6756110191345215,165,347,0.677734375,0,none,0,0.19129319982157766,0.0,0.0,0.8087068001784222,False,weighted,base,0.19129319982157766
label_flip,label_flip,L1,D0,5,weighted,2,4,0.7,0.0,512,0,345.912841796875,0.6756110191345215,165,347,0.677734375,0,none,0,0.19536979077169017,0.0,0.0,0.8046302092283099,False,weighted,base,0.19536979077169017
label_flip,label_flip,L1,D0,5,weighted,2,5,0.7,0.0,512,0,345.912841796875,0.6756110191345215,165,347,0.677734375,0,none,0,0.1837460496579383,0.0,0.0,0.8162539503420616,False,weighted,base,0.1837460496579383
